T-04-lane-manifest-total__H0__claude-opus-5__r1	T-04-lane-manifest-total	T	H0	claude-opus-5	pass	red	no	editor	editor	102.62	0	yes	6	1	1	9d7ff14c4d1e	2026-09-11T04:30:10Z	18	17	GREEN: T-04-lane-manifest-total: intent met, and every other byte of test/clj_surgeon/lane_manifest_test.clj is where it was	completed	0	0	n-a
I-04-mission-display-decision-view__N__claude-opus-5__r1	I-04-mission-display-decision-view	I	N	claude-opus-5	pass	green	no	editor	editor	134.44	0	yes	28	0	1	cda4f60be862	2026-09-11T04:30:28Z	17	16	GREEN: I-04-mission-display-decision-view: intent met, and every other byte of src/clj_surgeon/mission_display.clj is where it was	completed	0	0	n-a
T-04-lane-manifest-total__H__claude-sonnet-5__r1	T-04-lane-manifest-total	T	H	claude-sonnet-5	fail	red	no	editor	editor	163.20	0	yes	5	1	1	677d7550ca02	2026-09-11T04:30:11Z	18	17	RED: 1 failed assertion(s)	completed	0	0	n-a
T-04-lane-manifest-total__S__claude-opus-5__r1	T-04-lane-manifest-total	T	S	claude-opus-5	pass	red	no	editor	editor	86.32	0	yes	11	1	2	e3c124e4fe3c	2026-09-11T04:31:59Z	15	14	GREEN: T-04-lane-manifest-total: intent met, and every other byte of test/clj_surgeon/lane_manifest_test.clj is where it was	completed	0	0	n-a
T-04-lane-manifest-total__H0__claude-sonnet-5__r1	T-04-lane-manifest-total	T	H0	claude-sonnet-5	pass	red	no	editor	editor	211.48	0	no	7	1	1	8434c413113e	2026-09-11T04:30:10Z	20	19	GREEN: T-04-lane-manifest-total: intent met, and every other byte of test/clj_surgeon/lane_manifest_test.clj is where it was	completed	0	0	n-a
I-04-mission-display-decision-view__AC__claude-opus-5__r1	I-04-mission-display-decision-view	I	AC	claude-opus-5	pass	green	no	program	editor,program	170.23	0	yes	26	0	1	8876e64b36db	2026-09-11T04:31:01Z	20	19	GREEN: I-04-mission-display-decision-view: intent met, and every other byte of src/clj_surgeon/mission_display.clj is where it was	completed	0	0	n-a
T-04-lane-manifest-total__N__claude-sonnet-5__r1	T-04-lane-manifest-total	T	N	claude-sonnet-5	pass	red	no	editor	editor	247.44	0	yes	9	1	1	5a38f178f4fd	2026-09-11T04:30:10Z	37	36	GREEN: T-04-lane-manifest-total: intent met, and every other byte of test/clj_surgeon/lane_manifest_test.clj is where it was	completed	0	0	n-a
T-04-lane-manifest-total__N__claude-opus-5__r1	T-04-lane-manifest-total	T	N	claude-opus-5	pass	red	no	editor	editor	97.86	0	yes	8	1	1	bd12ffc013ec	2026-09-11T04:33:31Z	18	17	GREEN: T-04-lane-manifest-total: intent met, and every other byte of test/clj_surgeon/lane_manifest_test.clj is where it was	completed	0	0	n-a
T-04-lane-manifest-total__AC__claude-opus-5__r1	T-04-lane-manifest-total	T	AC	claude-opus-5	pass	red	no	editor	editor	95.92	0	yes	7	1	1	7355260ac98a	2026-09-11T04:34:24Z	16	15	GREEN: T-04-lane-manifest-total: intent met, and every other byte of test/clj_surgeon/lane_manifest_test.clj is where it was	completed	0	0	n-a
I-04-mission-display-decision-view__H__claude-sonnet-5__r1	I-04-mission-display-decision-view	I	H	claude-sonnet-5	pass	green	no	editor	editor	185.96	0	yes	28	0	1	8b5658a16ac2	2026-09-11T04:32:55Z	1	40	GREEN: I-04-mission-display-decision-view: intent met, and every other byte of src/clj_surgeon/mission_display.clj is where it was	completed	0	0	n-a
I-04-mission-display-decision-view__G__claude-sonnet-5__r1	I-04-mission-display-decision-view	I	G	claude-sonnet-5	pass	green	no	editor	editor	141.55	0	no	33	0	1	d410abfed0c2	2026-09-11T04:34:04Z	22	21	GREEN: I-04-mission-display-decision-view: intent met, and every other byte of src/clj_surgeon/mission_display.clj is where it was	completed	0	0	n-a
T-04-lane-manifest-total__G__claude-opus-5__r1	T-04-lane-manifest-total	T	G	claude-opus-5	pass	red	no	editor	editor	90.25	0	yes	7	1	1	614c2cba36a4	2026-09-11T04:35:15Z	14	13	GREEN: T-04-lane-manifest-total: intent met, and every other byte of test/clj_surgeon/lane_manifest_test.clj is where it was	completed	0	0	n-a
I-04-mission-display-decision-view__H0__claude-opus-5__r1	I-04-mission-display-decision-view	I	H0	claude-opus-5	pass	green	no	editor	editor	299.50	0	yes	30	0	1	8a9e1b5ea118	2026-09-11T04:31:51Z	14	13	GREEN: I-04-mission-display-decision-view: intent met, and every other byte of src/clj_surgeon/mission_display.clj is where it was	completed	0	0	n-a
I-01-mission-cli-stale__G__claude-sonnet-5__r1	I-01-mission-cli-stale	I	G	claude-sonnet-5	fail	green	yes	editor	editor	458.12	0	yes	40	20	1	afae41cee79d	2026-09-11T04:29:25Z	34	33	RED: 5 failed assertion(s)	completed	0	0	n-a
T-04-lane-manifest-total__H__claude-opus-5__r1	T-04-lane-manifest-total	T	H	claude-opus-5	pass	red	no	editor	editor	84.15	0	yes	7	1	1	b1a69ee10f58	2026-09-11T04:36:05Z	13	12	GREEN: T-04-lane-manifest-total: intent met, and every other byte of test/clj_surgeon/lane_manifest_test.clj is where it was	completed	0	0	n-a
T-04-lane-manifest-total__S__claude-sonnet-5__r1	T-04-lane-manifest-total	T	S	claude-sonnet-5	pass	red	no	editor	editor	276.35	0	no	12	1	2	65340ee74276	2026-09-11T04:32:59Z	29	13	GREEN: T-04-lane-manifest-total: intent met, and every other byte of test/clj_surgeon/lane_manifest_test.clj is where it was	completed	0	0	n-a
I-04-mission-display-decision-view__S__claude-opus-5__r1	I-04-mission-display-decision-view	I	S	claude-opus-5	pass	green	no	program	editor,program	135.38	0	yes	29	0	2	7d2bc2d40d2c	2026-09-11T04:36:15Z	16	15	GREEN: I-04-mission-display-decision-view: intent met, and every other byte of src/clj_surgeon/mission_display.clj is where it was	completed	0	0	n-a
T-04-lane-manifest-total__H__claude-opus-5__r1	T-04-lane-manifest-total	T	H	claude-opus-5	pass	red	no	editor	editor	84.15	0	yes	7	1	1	b1a69ee10f58	2026-09-11T04:36:05Z	13	12	GREEN: T-04-lane-manifest-total: intent met, and every other byte of test/clj_surgeon/lane_manifest_test.clj is where it was	completed	0	0	n-a
T-01-outline-memory-spec-marker__N__claude-opus-5__r1	T-01-outline-memory-spec-marker	T	N	claude-opus-5	pass	red	no	editor	editor	17.82	0	yes	1	0	1	eadf10fec412	2026-09-11T04:37:34Z	6	5	GREEN: T-01-outline-memory-spec-marker: intent met, and every other byte of test/clj_surgeon/outline_memory_test.clj is where it was	completed	0	0	n-a
T-01-outline-memory-spec-marker__H0__claude-sonnet-5__r1	T-01-outline-memory-spec-marker	T	H0	claude-sonnet-5	pass	red	no	editor	editor	27.25	0	yes	1	0	1	eadf10fec412	2026-09-11T04:37:42Z	7	6	GREEN: T-01-outline-memory-spec-marker: intent met, and every other byte of test/clj_surgeon/outline_memory_test.clj is where it was	completed	0	0	n-a
T-04-lane-manifest-total__G__claude-sonnet-5__r1	T-04-lane-manifest-total	T	G	claude-sonnet-5	pass	red	no	editor	editor	363.60	0	yes	8	1	1	dde845002c61	2026-09-11T04:33:47Z	35	36	GREEN: T-04-lane-manifest-total: intent met, and every other byte of test/clj_surgeon/lane_manifest_test.clj is where it was	completed	2	0	n-a
T-04-lane-manifest-total__AC__claude-sonnet-5__r1	T-04-lane-manifest-total	T	AC	claude-sonnet-5	pass	red	no	editor	editor	193.26	0	no	8	1	1	f7867e6da57a	2026-09-11T04:36:51Z	26	23	GREEN: T-04-lane-manifest-total: intent met, and every other byte of test/clj_surgeon/lane_manifest_test.clj is where it was	completed	0	0	n-a
T-01-outline-memory-spec-marker__G__claude-opus-5__r1	T-01-outline-memory-spec-marker	T	G	claude-opus-5	pass	red	no	editor	editor	20.33	0	yes	1	0	1	eadf10fec412	2026-09-11T04:38:53Z	6	5	GREEN: T-01-outline-memory-spec-marker: intent met, and every other byte of test/clj_surgeon/outline_memory_test.clj is where it was	completed	0	0	n-a
T-01-outline-memory-spec-marker__H__claude-opus-5__r1	T-01-outline-memory-spec-marker	T	H	claude-opus-5	pass	red	no	editor	editor	21.24	0	yes	1	0	1	eadf10fec412	2026-09-11T04:39:08Z	5	4	GREEN: T-01-outline-memory-spec-marker: intent met, and every other byte of test/clj_surgeon/outline_memory_test.clj is where it was	completed	0	0	n-a
T-04-lane-manifest-total__G__claude-sonnet-5__r1	T-04-lane-manifest-total	T	G	claude-sonnet-5	pass	red	no	editor	editor	210.81	0	yes	8	1	1	dde845002c61	2026-09-11T04:37:09Z	35	37	GREEN: T-04-lane-manifest-total: intent met, and every other byte of test/clj_surgeon/lane_manifest_test.clj is where it was	completed	3	0	n-a
T-04-lane-manifest-total__S__claude-sonnet-5__r1	T-04-lane-manifest-total	T	S	claude-sonnet-5	pass	red	no	editor	editor	223.21	0	no	12	1	2	65340ee74276	2026-09-11T04:37:04Z	29	29	GREEN: T-04-lane-manifest-total: intent met, and every other byte of test/clj_surgeon/lane_manifest_test.clj is where it was	completed	0	0	n-a
T-01-outline-memory-spec-marker__AC__claude-opus-5__r1	T-01-outline-memory-spec-marker	T	AC	claude-opus-5	pass	red	no	editor	editor	18.64	0	yes	1	0	1	eadf10fec412	2026-09-11T04:39:55Z	5	4	GREEN: T-01-outline-memory-spec-marker: intent met, and every other byte of test/clj_surgeon/outline_memory_test.clj is where it was	completed	0	0	n-a
T-01-outline-memory-spec-marker__H0__claude-opus-5__r1	T-01-outline-memory-spec-marker	T	H0	claude-opus-5	pass	red	no	editor	editor	19.52	0	yes	1	0	1	eadf10fec412	2026-09-11T04:40:11Z	5	4	GREEN: T-01-outline-memory-spec-marker: intent met, and every other byte of test/clj_surgeon/outline_memory_test.clj is where it was	completed	0	0	n-a
I-04-mission-display-decision-view__S__claude-sonnet-5__r1	I-04-mission-display-decision-view	I	S	claude-sonnet-5	fail	green	yes	editor	editor	280.99	0	yes	31	0	2	67116b1ac57d	2026-09-11T04:36:41Z	24	23	RED: 3 failed assertion(s)	completed	0	0	n-a
T-01-outline-memory-spec-marker__H0__claude-opus-5__r1	T-01-outline-memory-spec-marker	T	H0	claude-opus-5	pass	red	no	editor	editor	19.52	0	yes	1	0	1	eadf10fec412	2026-09-11T04:40:11Z	5	4	GREEN: T-01-outline-memory-spec-marker: intent met, and every other byte of test/clj_surgeon/outline_memory_test.clj is where it was	completed	0	0	n-a
T-01-outline-memory-spec-marker__AC__claude-sonnet-5__r1	T-01-outline-memory-spec-marker	T	AC	claude-sonnet-5	fail	red	no	editor	editor	27.13	0	yes	2	0	2	eadf10fec412	2026-09-11T04:40:10Z	6	5	RED: 3 failed assertion(s)	completed	0	0	n-a
T-01-outline-memory-spec-marker__S__claude-opus-5__r1	T-01-outline-memory-spec-marker	T	S	claude-opus-5	pass	red	no	none	-	19.59	0	no	4	0	1	64c026a1a1a5	2026-09-11T04:40:29Z	0	1	GREEN: T-01-outline-memory-spec-marker: intent met, and every other byte of test/clj_surgeon/outline_memory_test.clj is where it was	completed	0	0	n-a
T-01-outline-memory-spec-marker__AC__claude-opus-5__r1	T-01-outline-memory-spec-marker	T	AC	claude-opus-5	pass	red	no	editor	editor	19.87	0	yes	1	0	1	eadf10fec412	2026-09-11T04:40:45Z	5	4	GREEN: T-01-outline-memory-spec-marker: intent met, and every other byte of test/clj_surgeon/outline_memory_test.clj is where it was	completed	0	0	n-a
T-01-outline-memory-spec-marker__AC__claude-sonnet-5__r1	T-01-outline-memory-spec-marker	T	AC	claude-sonnet-5	pass	red	no	editor	editor	15.32	0	yes	1	0	1	eadf10fec412	2026-09-11T04:40:54Z	6	5	GREEN: T-01-outline-memory-spec-marker: intent met, and every other byte of test/clj_surgeon/outline_memory_test.clj is where it was	completed	0	0	n-a
T-04-lane-manifest-total__AC__claude-sonnet-5__r1	T-04-lane-manifest-total	T	AC	claude-sonnet-5	pass	red	no	none	-	254.75	0	yes	8	1	1	f7867e6da57a	2026-09-11T04:38:44Z	26	34	GREEN: T-04-lane-manifest-total: intent met, and every other byte of test/clj_surgeon/lane_manifest_test.clj is where it was	completed	0	0	n-a
T-01-outline-memory-spec-marker__S__claude-opus-5__r1	T-01-outline-memory-spec-marker	T	S	claude-opus-5	pass	red	no	editor	editor	21.08	0	yes	5	0	2	eadf10fec412	2026-09-11T04:41:43Z	6	5	GREEN: T-01-outline-memory-spec-marker: intent met, and every other byte of test/clj_surgeon/outline_memory_test.clj is where it was	completed	0	0	n-a
T-01-outline-memory-spec-marker__H__claude-sonnet-5__r1	T-01-outline-memory-spec-marker	T	H	claude-sonnet-5	pass	red	no	editor	editor	15.40	0	no	1	0	1	eadf10fec412	2026-09-11T04:43:08Z	4	3	GREEN: T-01-outline-memory-spec-marker: intent met, and every other byte of test/clj_surgeon/outline_memory_test.clj is where it was	completed	0	0	n-a
T-01-outline-memory-spec-marker__N__claude-sonnet-5__r1	T-01-outline-memory-spec-marker	T	N	claude-sonnet-5	pass	red	no	editor	editor	13.61	0	yes	1	0	1	eadf10fec412	2026-09-11T04:42:11Z	6	5	GREEN: T-01-outline-memory-spec-marker: intent met, and every other byte of test/clj_surgeon/outline_memory_test.clj is where it was	completed	0	0	n-a
T-01-outline-memory-spec-marker__S__claude-sonnet-5__r1	T-01-outline-memory-spec-marker	T	S	claude-sonnet-5	pass	red	no	editor	editor	15.87	0	no	5	0	2	eadf10fec412	2026-09-11T04:42:13Z	4	3	GREEN: T-01-outline-memory-spec-marker: intent met, and every other byte of test/clj_surgeon/outline_memory_test.clj is where it was	completed	0	0	n-a
T-01-outline-memory-spec-marker__G__claude-sonnet-5__r1	T-01-outline-memory-spec-marker	T	G	claude-sonnet-5	pass	red	no	editor	editor	22.31	0	no	1	0	1	eadf10fec412	2026-09-11T04:43:06Z	7	6	GREEN: T-01-outline-memory-spec-marker: intent met, and every other byte of test/clj_surgeon/outline_memory_test.clj is where it was	completed	0	0	n-a
T-01-outline-memory-spec-marker__N__claude-sonnet-5__r1	T-01-outline-memory-spec-marker	T	N	claude-sonnet-5	pass	red	no	editor	editor	13.61	0	yes	1	0	1	eadf10fec412	2026-09-11T04:42:11Z	6	5	GREEN: T-01-outline-memory-spec-marker: intent met, and every other byte of test/clj_surgeon/outline_memory_test.clj is where it was	completed	0	0	n-a
T-01-outline-memory-spec-marker__H__claude-sonnet-5__r1	T-01-outline-memory-spec-marker	T	H	claude-sonnet-5	pass	red	no	editor	editor	15.40	0	no	1	0	1	eadf10fec412	2026-09-11T04:43:08Z	4	3	GREEN: T-01-outline-memory-spec-marker: intent met, and every other byte of test/clj_surgeon/outline_memory_test.clj is where it was	completed	0	0	n-a
T-01-outline-memory-spec-marker__S__claude-sonnet-5__r1	T-01-outline-memory-spec-marker	T	S	claude-sonnet-5	pass	red	no	editor	editor	15.87	0	no	5	0	2	eadf10fec412	2026-09-11T04:42:13Z	4	3	GREEN: T-01-outline-memory-spec-marker: intent met, and every other byte of test/clj_surgeon/outline_memory_test.clj is where it was	completed	0	0	n-a
T-01-outline-memory-spec-marker__G__claude-sonnet-5__r1	T-01-outline-memory-spec-marker	T	G	claude-sonnet-5	pass	red	no	editor	editor	22.31	0	no	1	0	1	eadf10fec412	2026-09-11T04:43:06Z	7	6	GREEN: T-01-outline-memory-spec-marker: intent met, and every other byte of test/clj_surgeon/outline_memory_test.clj is where it was	completed	0	0	n-a
T-03-alias-migration-kind-count__AC__claude-opus-5__r1	T-03-alias-migration-kind-count	T	AC	claude-opus-5	pass	green	no	editor	editor	93.10	0	yes	10	2	1	6ad309cf0602	2026-09-11T04:44:50Z	12	14	GREEN: T-03-alias-migration-kind-count: intent met, and every other byte of test/clj_surgeon/mcp_alias_migration_test.clj is where it was	completed	2	0	n-a
T-03-alias-migration-kind-count__N__claude-opus-5__r1	T-03-alias-migration-kind-count	T	N	claude-opus-5	pass	green	no	editor	editor	91.28	0	yes	10	2	1	ff28ce073ce2	2026-09-11T04:44:50Z	11	17	GREEN: T-03-alias-migration-kind-count: intent met, and every other byte of test/clj_surgeon/mcp_alias_migration_test.clj is where it was	completed	0	0	n-a
T-03-alias-migration-kind-count__S__claude-opus-5__r1	T-03-alias-migration-kind-count	T	S	claude-opus-5	pass	green	no	editor	editor	93.88	0	yes	14	2	2	92f29fb4975b	2026-09-11T04:44:50Z	12	14	GREEN: T-03-alias-migration-kind-count: intent met, and every other byte of test/clj_surgeon/mcp_alias_migration_test.clj is where it was	completed	0	0	n-a
T-03-alias-migration-kind-count__N__claude-opus-5__r1	T-03-alias-migration-kind-count	T	N	claude-opus-5	pass	green	no	editor	editor	101.21	0	yes	10	2	1	ff28ce073ce2	2026-09-11T04:45:08Z	11	17	GREEN: T-03-alias-migration-kind-count: intent met, and every other byte of test/clj_surgeon/mcp_alias_migration_test.clj is where it was	completed	0	0	n-a
T-03-alias-migration-kind-count__AC__claude-opus-5__r1	T-03-alias-migration-kind-count	T	AC	claude-opus-5	pass	green	no	editor	editor	103.77	0	yes	10	2	1	6ad309cf0602	2026-09-11T04:45:08Z	12	14	GREEN: T-03-alias-migration-kind-count: intent met, and every other byte of test/clj_surgeon/mcp_alias_migration_test.clj is where it was	completed	2	0	n-a
T-03-alias-migration-kind-count__G__claude-opus-5__r1	T-03-alias-migration-kind-count	T	G	claude-opus-5	pass	green	no	program	editor,program	110.75	0	no	11	2	1	7ba6e8db4f07	2026-09-11T04:48:16Z	16	16	GREEN: T-03-alias-migration-kind-count: intent met, and every other byte of test/clj_surgeon/mcp_alias_migration_test.clj is where it was	completed	2	0	n-a
T-03-alias-migration-kind-count__G__claude-opus-5__r1	T-03-alias-migration-kind-count	T	G	claude-opus-5	pass	green	no	program	editor,program	145.39	0	no	11	2	1	7ba6e8db4f07	2026-09-11T04:47:52Z	16	16	GREEN: T-03-alias-migration-kind-count: intent met, and every other byte of test/clj_surgeon/mcp_alias_migration_test.clj is where it was	completed	2	0	n-a
T-03-alias-migration-kind-count__S__claude-sonnet-5__r1	T-03-alias-migration-kind-count	T	S	claude-sonnet-5	pass	green	no	editor	editor	378.04	0	yes	16	3	2	99ed29d7139e	2026-09-11T04:44:50Z	0	37	GREEN: T-03-alias-migration-kind-count: intent met, and every other byte of test/clj_surgeon/mcp_alias_migration_test.clj is where it was	completed	3	0	n-a
T-03-alias-migration-kind-count__H0__claude-opus-5__r1	T-03-alias-migration-kind-count	T	H0	claude-opus-5	pass	green	no	editor	editor	210.97	0	yes	10	2	1	5a431bb618cb	2026-09-11T04:48:19Z	20	25	GREEN: T-03-alias-migration-kind-count: intent met, and every other byte of test/clj_surgeon/mcp_alias_migration_test.clj is where it was	completed	0	0	n-a
T-03-alias-migration-kind-count__S__claude-opus-5__r1	T-03-alias-migration-kind-count	T	S	claude-opus-5	pass	green	no	editor	editor,program	466.41	0	yes	14	2	2	92f29fb4975b	2026-09-11T04:45:08Z	12	17	GREEN: T-03-alias-migration-kind-count: intent met, and every other byte of test/clj_surgeon/mcp_alias_migration_test.clj is where it was	completed	0	0	n-a
T-03-alias-migration-kind-count__G__claude-sonnet-5__r1	T-03-alias-migration-kind-count	T	G	claude-sonnet-5	pass	green	no	editor	editor	325.23	0	yes	12	2	1	0a420100cbe2	2026-09-11T04:47:53Z	35	30	GREEN: T-03-alias-migration-kind-count: intent met, and every other byte of test/clj_surgeon/mcp_alias_migration_test.clj is where it was	completed	0	0	n-a
T-03-alias-migration-kind-count__H__claude-opus-5__r1	T-03-alias-migration-kind-count	T	H	claude-opus-5	fail	green	yes	editor	editor	132.69	0	yes	10	2	1	52d772f0cf67	2026-09-11T04:51:42Z	19	13	RED: 6 failed assertion(s)	completed	0	0	n-a
T-03-alias-migration-kind-count__H0__claude-opus-5__r1	T-03-alias-migration-kind-count	T	H0	claude-opus-5	pass	green	no	editor	editor	390.25	0	yes	10	2	1	5a431bb618cb	2026-09-11T04:47:53Z	21	27	GREEN: T-03-alias-migration-kind-count: intent met, and every other byte of test/clj_surgeon/mcp_alias_migration_test.clj is where it was	completed	0	0	n-a
T-03-alias-migration-kind-count__H__claude-opus-5__r1	T-03-alias-migration-kind-count	T	H	claude-opus-5	pass	green	no	editor	editor	102.48	0	yes	10	2	1	52d772f0cf67	2026-09-11T04:53:10Z	19	13	GREEN: T-03-alias-migration-kind-count: intent met, and every other byte of test/clj_surgeon/mcp_alias_migration_test.clj is where it was	completed	0	0	n-a
T-03-alias-migration-kind-count__S__claude-sonnet-5__r1	T-03-alias-migration-kind-count	T	S	claude-sonnet-5	pass	green	no	editor	editor	583.74	0	yes	16	3	2	99ed29d7139e	2026-09-11T04:45:08Z	41	44	GREEN: T-03-alias-migration-kind-count: intent met, and every other byte of test/clj_surgeon/mcp_alias_migration_test.clj is where it was	completed	3	0	n-a
T-03-alias-migration-kind-count__G__claude-sonnet-5__r1	T-03-alias-migration-kind-count	T	G	claude-sonnet-5	pass	green	no	editor	editor	266.27	0	yes	12	2	1	0a420100cbe2	2026-09-11T04:51:29Z	35	36	GREEN: T-03-alias-migration-kind-count: intent met, and every other byte of test/clj_surgeon/mcp_alias_migration_test.clj is where it was	completed	2	0	n-a
T-03-alias-migration-kind-count__N__claude-sonnet-5__r1	T-03-alias-migration-kind-count	T	N	claude-sonnet-5	pass	green	no	editor	editor	227.24	0	yes	10	2	1	e99fbd712430	2026-09-11T04:55:15Z	19	13	GREEN: T-03-alias-migration-kind-count: intent met, and every other byte of test/clj_surgeon/mcp_alias_migration_test.clj is where it was	completed	0	0	n-a
T-03-alias-migration-kind-count__H0__claude-sonnet-5__r1	T-03-alias-migration-kind-count	T	H0	claude-sonnet-5	pass	green	no	editor	editor	112.51	0	yes	11	3	1	d244aeffc613	2026-09-11T04:57:16Z	32	28	GREEN: T-03-alias-migration-kind-count: intent met, and every other byte of test/clj_surgeon/mcp_alias_migration_test.clj is where it was	completed	1	0	n-a
T-03-alias-migration-kind-count__AC__claude-sonnet-5__r1	T-03-alias-migration-kind-count	T	AC	claude-sonnet-5	pass	green	no	editor	editor	311.52	0	yes	11	2	1	39277cd8c761	2026-09-11T04:52:33Z	18	27	GREEN: T-03-alias-migration-kind-count: intent met, and every other byte of test/clj_surgeon/mcp_alias_migration_test.clj is where it was	completed	0	0	n-a
T-03-alias-migration-kind-count__H__claude-sonnet-5__r1	T-03-alias-migration-kind-count	T	H	claude-sonnet-5	pass	green	no	editor	editor	224.74	0	no	10	2	1	3410b5261e7c	2026-09-11T04:54:38Z	22	16	GREEN: T-03-alias-migration-kind-count: intent met, and every other byte of test/clj_surgeon/mcp_alias_migration_test.clj is where it was	completed	0	0	n-a
R-04-namespace-split-require-cheshire__AC__claude-sonnet-5__r1	R-04-namespace-split-require-cheshire	R	AC	claude-sonnet-5	pass	green	no	editor	editor	9.33	0	no	1	0	1	1ec57dbb2d1d	2026-09-11T05:00:43Z	4	3	GREEN: R-04-namespace-split-require-cheshire: intent met, and every other byte of src/clj_surgeon/namespace_split.clj is where it was	completed	0	0	n-a
R-04-namespace-split-require-cheshire__G__claude-sonnet-5__r1	R-04-namespace-split-require-cheshire	R	G	claude-sonnet-5	pass	green	no	editor	editor	18.63	0	no	1	0	1	1ec57dbb2d1d	2026-09-11T05:00:43Z	4	3	GREEN: R-04-namespace-split-require-cheshire: intent met, and every other byte of src/clj_surgeon/namespace_split.clj is where it was	completed	0	0	n-a
T-03-alias-migration-kind-count__AC__claude-sonnet-5__r1	T-03-alias-migration-kind-count	T	AC	claude-sonnet-5	pass	green	no	editor	editor	311.52	0	yes	11	2	1	39277cd8c761	2026-09-11T04:52:33Z	18	27	GREEN: T-03-alias-migration-kind-count: intent met, and every other byte of test/clj_surgeon/mcp_alias_migration_test.clj is where it was	completed	0	0	n-a
T-03-alias-migration-kind-count__H0__claude-sonnet-5__r1	T-03-alias-migration-kind-count	T	H0	claude-sonnet-5	pass	green	no	editor	editor	112.51	0	yes	11	3	1	d244aeffc613	2026-09-11T04:57:16Z	32	28	GREEN: T-03-alias-migration-kind-count: intent met, and every other byte of test/clj_surgeon/mcp_alias_migration_test.clj is where it was	completed	1	0	n-a
T-03-alias-migration-kind-count__N__claude-sonnet-5__r1	T-03-alias-migration-kind-count	T	N	claude-sonnet-5	pass	green	no	editor	editor	227.24	0	yes	10	2	1	e99fbd712430	2026-09-11T04:55:15Z	19	13	GREEN: T-03-alias-migration-kind-count: intent met, and every other byte of test/clj_surgeon/mcp_alias_migration_test.clj is where it was	completed	0	0	n-a
R-04-namespace-split-require-cheshire__H__claude-sonnet-5__r1	R-04-namespace-split-require-cheshire	R	H	claude-sonnet-5	pass	red	no	none	-	31.16	0	no	0	0	0	1edbe07bf8c6	2026-09-11T05:00:43Z	0	0	GREEN: R-04-namespace-split-require-cheshire: intent met, and every other byte of src/clj_surgeon/namespace_split.clj is where it was	completed	0	0	n-a
R-04-namespace-split-require-cheshire__S__claude-opus-5__r1	R-04-namespace-split-require-cheshire	R	S	claude-opus-5	pass	red	no	none	-	26.25	0	no	4	0	1	1edbe07bf8c6	2026-09-11T05:00:43Z	0	0	GREEN: R-04-namespace-split-require-cheshire: intent met, and every other byte of src/clj_surgeon/namespace_split.clj is where it was	completed	0	0	n-a
R-04-namespace-split-require-cheshire__H0__claude-sonnet-5__r1	R-04-namespace-split-require-cheshire	R	H0	claude-sonnet-5	pass	green	no	editor	editor	11.29	0	no	1	0	1	1ec57dbb2d1d	2026-09-11T05:01:17Z	4	3	GREEN: R-04-namespace-split-require-cheshire: intent met, and every other byte of src/clj_surgeon/namespace_split.clj is where it was	completed	0	0	n-a
R-04-namespace-split-require-cheshire__H__claude-sonnet-5__r1	R-04-namespace-split-require-cheshire	R	H	claude-sonnet-5	pass	green	no	editor	editor	18.97	0	no	1	0	1	1ec57dbb2d1d	2026-09-11T05:01:16Z	4	3	GREEN: R-04-namespace-split-require-cheshire: intent met, and every other byte of src/clj_surgeon/namespace_split.clj is where it was	completed	0	0	n-a
R-04-namespace-split-require-cheshire__AC__claude-opus-5__r1	R-04-namespace-split-require-cheshire	R	AC	claude-opus-5	pass	red	no	none	-	35.53	0	no	0	0	0	1edbe07bf8c6	2026-09-11T05:01:12Z	0	0	GREEN: R-04-namespace-split-require-cheshire: intent met, and every other byte of src/clj_surgeon/namespace_split.clj is where it was	completed	0	0	n-a
R-04-namespace-split-require-cheshire__H__claude-opus-5__r1	R-04-namespace-split-require-cheshire	R	H	claude-opus-5	pass	green	no	editor	editor	23.37	0	yes	1	0	1	1ec57dbb2d1d	2026-09-11T05:01:16Z	5	10	GREEN: R-04-namespace-split-require-cheshire: intent met, and every other byte of src/clj_surgeon/namespace_split.clj is where it was	completed	0	0	n-a
R-04-namespace-split-require-cheshire__N__claude-sonnet-5__r1	R-04-namespace-split-require-cheshire	R	N	claude-sonnet-5	pass	green	no	none	-	21.50	0	no	196	568405	3546	1edbe07bf8c6	2026-09-11T05:01:19Z	0	0	GREEN: R-04-namespace-split-require-cheshire: intent met, and every other byte of src/clj_surgeon/namespace_split.clj is where it was	completed	0	0	n-a
R-04-namespace-split-require-cheshire__S__claude-opus-5__r1	R-04-namespace-split-require-cheshire	R	S	claude-opus-5	pass	green	no	editor	editor	34.97	0	yes	5	0	2	1ec57dbb2d1d	2026-09-11T05:01:16Z	5	4	GREEN: R-04-namespace-split-require-cheshire: intent met, and every other byte of src/clj_surgeon/namespace_split.clj is where it was	completed	0	0	n-a
R-04-namespace-split-require-cheshire__N__claude-opus-5__r1	R-04-namespace-split-require-cheshire	R	N	claude-opus-5	fail	green	yes	none	-	21.42	0	no	0	0	0	1edbe07bf8c6	2026-09-11T05:01:43Z	5	2	RED: 2 failed assertion(s)	completed	0	0	n-a
